checkInDate,checkInDateMonthAndYear,checkOutDate,demographicId,encryptedReviewData,formattedRating,formattedResponseDate,formattedReviewDate,formattedReviewHelpfulText,helpfulVotes,hotelReviewId,isHelpfulComment,isReviewVoted,isShowReviewResponse,isShowReviewResponseTranslateButton,isShowReviewTranslateButton,providerId,rating,responderName,responseDateText,responseLanguageId,responseTranslateSource,reviewComments,reviewDate,reviewNegatives,reviewPositives,reviewProviderLogo,reviewTitle,translateSource,translateTarget,unHelpfulVotes,countryId,countryName,displayMemberName,flagName,isShowGlobalIcon,isShowReviewedCount,lengthOfStay,reviewGroupName,reviewerReviewedCount,roomTypeName
,,,0,kdDx68bCaRMYjHZWOEGl4Q==,10.0,,20 ตุลาคม 2017,ท่านคิดว่ารีวิวนี้มีประโยชน์หรือไม่,0,132437656,False,False,False,False,True,3038,10.0,แบงค็อก แมริออท มาร์ควิส ควีนส์พาร์ค,,0,,,2017-10-20T06:28:51+07:00,Everything good,,,Top friendly staff,en,th,0,139,ออสเตรเลีย,Anonymous,au,False,False,0,กลุ่มเพื่อน,0,
2017-12-30T00:00:00+07:00,ธันวาคม 2017,2018-01-06T00:00:00+07:00,0,TYuv6DnxtZwWsZ45bUjsNQ==,10.0,,08 มกราคม 2018,ท่านคิดว่ารีวิวนี้มีประโยชน์หรือไม่,0,132004369,False,False,False,False,True,332,10.0,แบงค็อก แมริออท มาร์ควิส ควีนส์พาร์ค,,0,,"Room was nice and relaxing and staff were very attentive and friendly. The clientele over New Years consisted of some very rude and pushy Chinese but the staff did an amazing job at controlling such situations. Facilities were nice, gym and steam room / onsen were of a high standard as was the room service. ",2018-01-08T18:57:00+07:00,,,,"Great, clean hotel but can get busy during peak season.",en,th,0,139,ออสเตรเลีย,Robert,au,False,False,7,คู่รัก,4,
,,,0,Q+xMGmyIZAGAlfhSnnlJfQ==,10.0,,10 ตุลาคม 2017,ท่านคิดว่ารีวิวนี้มีประโยชน์หรือไม่,0,132412489,False,False,False,False,True,3038,10.0,แบงค็อก แมริออท มาร์ควิส ควีนส์พาร์ค,,0,,,2017-10-10T08:42:06+07:00,"When checking out, issues with the bill. It happened to other members of my family also. First the bill was much higher and after pointing out, they reduced it. 
My bill was  still $14.00 higher because booking.con did not communicate with the hotel about my breakfast and I was charged higher amount. I am annoyed for that.",,,Exceptional,en,th,0,181,สหรัฐอเมริกา,Anonymous,us,False,False,0,ครอบครัวที่มีเด็กเล็ก,0,
2017-12-16T00:00:00+07:00,ธันวาคม 2017,2017-12-17T00:00:00+07:00,0,4mIu8lA+1EqmezjRkzJJrA==,9.6,,08 มกราคม 2018,ท่านคิดว่ารีวิวนี้มีประโยชน์หรือไม่,0,131992747,False,False,False,False,True,332,9.6,แบงค็อก แมริออท มาร์ควิส ควีนส์พาร์ค,,0,,"Have stayed in many hotels with club lounge. This hotel's staff exceeded what I was hoping for. They were beyond kind and accommodating, and everything was about pleasing the customer. They did an excellent job at understanding how to make a most pleasurable experience. 
The location is also wonderful, with the large peaceful park behind the property and all the nice shopping nearby. 
They have the best cocktail time in the club lounge, as their lounge also has an outdoor area where you can enjoy a lovely evening. ",2018-01-08T13:36:00+07:00,,,,Excellent,en,th,0,181,สหรัฐอเมริกา,Noah,us,False,False,1,คู่รัก,12,
,,,0,IJKuFroKjstbXUAExWKEUQ==,9.2,,09 ตุลาคม 2017,ท่านคิดว่ารีวิวนี้มีประโยชน์หรือไม่,0,132425087,False,False,False,False,True,3038,9.2,แบงค็อก แมริออท มาร์ควิส ควีนส์พาร์ค,,0,,,2017-10-09T23:36:17+07:00,,"Brand new hotel,  very comfortable rooms.
Excellent pool and gym with free yoga, Pilates etc",,Comfortable hotel in the heart of Bangkok,en,th,0,107,สหราชอาณาจักร,Rosie,gb,False,False,0,ครอบครัวที่มีเด็กเล็ก,0,
2017-12-29T00:00:00+07:00,ธันวาคม 2017,2018-01-03T00:00:00+07:00,0,1LM3bLeGDcA3DcrSsfxUVA==,9.6,,06 มกราคม 2018,ท่านคิดว่ารีวิวนี้มีประโยชน์หรือไม่,0,131932308,False,False,False,False,True,332,9.6,แบงค็อก แมริออท มาร์ควิส ควีนส์พาร์ค,,0,,Abar staff ,2018-01-06T18:17:00+07:00,,,,Went out of their way to accommodate us and took care of our needs,en,th,0,0,,Lynn,,True,False,5,คู่รัก,2,
,,,0,yyxyIhKQBjNVZ7cAWIrD4g==,10.0,,07 ตุลาคม 2017,ท่านคิดว่ารีวิวนี้มีประโยชน์หรือไม่,0,132441512,False,False,False,False,True,3038,10.0,แบงค็อก แมริออท มาร์ควิส ควีนส์พาร์ค,,0,,,2017-10-07T12:38:05+07:00,"We and several other customers were arguing about the bill. Mini bar charges are included when not used. Staff tries to correct but saw several customers including my brother who was charged more than what was due. Must be corrected as some felt it was done on purpose so that no one would notice.  We will for this time chalk it off to a honest mistake.
Not a great feel for such a premium brand name franchise.","Good location, clean, polite customer service oriented staff. Service was excellent.
good Breakfast.",,Enjoyed the stay immensely and would recommend to others,en,th,0,181,สหรัฐอเมริกา,Anonymous,us,False,False,0,ครอบครัวที่มีเด็กเล็ก,0,
2018-01-01T00:00:00+07:00,มกราคม 2018,2018-01-03T00:00:00+07:00,0,IsW/ssyaWnaq5TPfZAQ9tw==,10.0,,04 มกราคม 2018,ท่านคิดว่ารีวิวนี้มีประโยชน์หรือไม่,0,131889689,False,False,False,False,True,332,10.0,แบงค็อก แมริออท มาร์ควิส ควีนส์พาร์ค,,0,,"Every time I go to Bangkok I stay at this hotel . The rooms are clean and very spacious, the food is great and it's in a great location . The staff are always very helpful ",2018-01-04T12:46:00+07:00,,,,"A great hotel , in a fantastic location , lots of parking spaces ",en,th,0,107,สหราชอาณาจักร,Louise,gb,False,False,2,ครอบครัวที่มีเด็กเล็ก,5,
,,,0,BgYqKQaO75RXZaLaXHb7+w==,7.5,,03 ตุลาคม 2017,ท่านคิดว่ารีวิวนี้มีประโยชน์หรือไม่,0,132450059,False,False,False,False,True,3038,7.5,แบงค็อก แมริออท มาร์ควิส ควีนส์พาร์ค,,0,,,2017-10-03T08:23:08+07:00,Very very limited vegetarian food for in room dining. Pathetic Infact. Also without checking with me the person swiped my card for pre authorisation of a higher amount vs what was agreed. Now so far they have not yet reversed the entry inspite of clearing the bill in cash. Am still trying to get the entry reversed and wasting my time talking to Citibank and also the hotel. Further i booked my return air ticket to Mumbai and they over charged me by over 2500 Bahts. The ticket was available online for 10500 but i landed up paying 13000 plus Bahts. ,Central location. Few Indian staff members. Fast room service. ,,Unfortunate happenings with a great hotel,en,th,0,35,อินเดีย,Anonymous,in,False,False,0,เดินทางคนเดียว,0,
2017-12-30T00:00:00+07:00,ธันวาคม 2017,2018-01-01T00:00:00+07:00,0,hWPIug/rbMa7Wkga64pgiw==,6.4,,02 มกราคม 2018,ท่านคิดว่ารีวิวนี้มีประโยชน์หรือไม่,0,131710346,False,False,False,False,True,332,6.4,แบงค็อก แมริออท มาร์ควิส ควีนส์พาร์ค,,0,,"Hotel was HORRENDOUSLY overcrowded. Being overcrowded is one thing, I get it, but when the hotel cannot cope with the sheer amount of rooms / guests, especially during peak season (Christmas/New Years) it is an absolute recipe for disaster. We had to check in FOUR HOURS past the check in time because room was not ready, lifts took forever / stopped on every floor, housekeeping / room service took forever to deliver. Whilst the hotel is new, clean, in a good location, the overcapacity definitely impacted our stay and I will not stay in this hotel ever again. This coming from a Marriott Platinum member. ",2018-01-02T12:31:00+07:00,,,,Overcrowded / overcapacity,en,th,0,114,สิงคโปร์,Pritam,sg,False,False,2,คู่รัก,1,
,,,0,btfrzMT5MgmOBXBHW4A+mg==,7.1,,26 กันยายน 2017,ท่านคิดว่ารีวิวนี้มีประโยชน์หรือไม่,0,132444600,False,False,False,False,True,3038,7.1,แบงค็อก แมริออท มาร์ควิส ควีนส์พาร์ค,,0,,,2017-09-26T15:19:14+07:00,"In Room dining missed international food 
Kids Club is quite small 
The location of hotel is in  very busy area (Traffic)",It was clean & stuff were friendly ,,Good,en,th,0,155,โอมาน,Ali,om,False,False,0,ครอบครัวที่มีเด็กเล็ก,0,
2017-12-28T00:00:00+07:00,ธันวาคม 2017,2017-12-30T00:00:00+07:00,0,EG5f91ce5qtzeIjZR1QvLw==,8.0,,01 มกราคม 2018,ท่านคิดว่ารีวิวนี้มีประโยชน์หรือไม่,0,131603639,False,False,False,False,True,332,8.0,แบงค็อก แมริออท มาร์ควิส ควีนส์พาร์ค,,0,,One of the best among the 5-star hotels we visited so far,2018-01-01T21:40:00+07:00,,,,Buffet breakfast offers great variety of food,en,th,0,132,ฮ่องกง,Ko,hk,False,False,2,ครอบครัวที่มีเด็กเล็ก,2,
,,,0,jYaRHYFqSBiH2C2N6d+Y4g==,5.8,,17 กันยายน 2017,ท่านคิดว่ารีวิวนี้มีประโยชน์หรือไม่,0,132440563,False,False,False,False,True,3038,5.8,แบงค็อก แมริออท มาร์ควิส ควีนส์พาร์ค,,0,,,2017-09-17T12:25:40+07:00,The traffic around the hotel was a disaster due to various roadworks,The staff were exceptionally polite,,God hotel. Watch out for the traffic !,en,th,0,107,สหราชอาณาจักร,A,gb,False,False,0,เดินทางคนเดียว,0,
2017-12-25T00:00:00+07:00,ธันวาคม 2017,2017-12-26T00:00:00+07:00,0,03TZ5CzxxeYS28kHBg94xg==,8.0,,30 ธันวาคม 2017,ท่านคิดว่ารีวิวนี้มีประโยชน์หรือไม่,0,131539517,False,False,False,False,True,332,8.0,แบงค็อก แมริออท มาร์ควิส ควีนส์พาร์ค,,0,,Hotel is new and clean! ,2017-12-30T12:40:00+07:00,,,,New hotel and clean ,en,th,0,198,มาเลเซีย,SIM,my,False,False,1,ครอบครัวที่มีเด็กโต,29,
,,,0,Oc90QsUuzrlgMc53jBMPyA==,10.0,,10 กันยายน 2017,ท่านคิดว่ารีวิวนี้มีประโยชน์หรือไม่,0,132416932,False,False,False,False,True,3038,10.0,แบงค็อก แมริออท มาร์ควิส ควีนส์พาร์ค,,0,,,2017-09-10T04:50:29+07:00,,Comfort,,Good,en,th,0,106,ประเทศไทย,Kisong,th,False,False,0,กลุ่มเพื่อน,0,
2017-12-18T00:00:00+07:00,ธันวาคม 2017,2017-12-19T00:00:00+07:00,0,7YJvCPw3n4vA0zhdTdZB9A==,9.6,,22 ธันวาคม 2017,ท่านคิดว่ารีวิวนี้มีประโยชน์หรือไม่,0,129840183,False,False,False,False,True,332,9.6,แบงค็อก แมริออท มาร์ควิส ควีนส์พาร์ค,,0,,"Good location, helpful staff. 
Nothing to complain with only the toilet door isn’t sound prove, it’s bit uncomfortable when u use it. 
The breakfast was a great dinning experience! ",2017-12-22T02:17:00+07:00,,,,A nice hotel to stay ,en,th,0,0,,Tsai,,True,False,1,คู่รัก,1,
,,,0,kISZoJmEMBR0etUjDC49ew==,7.9,,03 กันยายน 2017,ท่านคิดว่ารีวิวนี้มีประโยชน์หรือไม่,0,132445292,False,False,False,False,True,3038,7.9,แบงค็อก แมริออท มาร์ควิส ควีนส์พาร์ค,,0,,,2017-09-03T09:18:16+07:00,"Waiting long time for taxi
Room size small
Too much tourist groups
Reception noisy",Breakfast,,Good stay,en,th,0,64,สหรัฐอาหรับเอมิเรตส์,Hassan,ae,False,False,0,กลุ่มเพื่อน,0,
2017-12-14T00:00:00+07:00,ธันวาคม 2017,2017-12-18T00:00:00+07:00,0,jFR5OI+KxX0/V3C2olKb4g==,7.2,,18 ธันวาคม 2017,ท่านคิดว่ารีวิวนี้มีประโยชน์หรือไม่,0,129723386,False,False,False,False,True,332,7.2,แบงค็อก แมริออท มาร์ควิส ควีนส์พาร์ค,,0,,Have a good experience when I stay in this hotel. The staffs are very helpful. Especially the staff who named Ms TITANI. We have an emergency issue which have to contact the airline. She’s very  patient and help us solve out the problems effectively.  I give a high rating in this hotel cause of her. ,2017-12-18T16:06:00+07:00,,,,Good services ,en,th,0,191,จีน,MANDY,cn,False,False,4,คู่รัก,14,
,,,0,GgLq057yr5HdwZLIKAilCg==,9.2,,03 กันยายน 2017,ท่านคิดว่ารีวิวนี้มีประโยชน์หรือไม่,0,132456581,False,False,False,False,True,3038,9.2,แบงค็อก แมริออท มาร์ควิส ควีนส์พาร์ค,,0,,,2017-09-03T07:02:05+07:00,,Breakfast is good,,Superb,en,th,0,212,เกาหลีใต้,Sehong,kr,False,False,0,คู่รัก,0,
2017-08-26T00:00:00+07:00,สิงหาคม 2017,2017-08-29T00:00:00+07:00,0,0Tz4wMDSWi6gnUw5NkrzhQ==,10.0,,11 ธันวาคม 2017,ท่านคิดว่ารีวิวนี้มีประโยชน์หรือไม่,0,126831405,False,False,False,False,True,332,10.0,แบงค็อก แมริออท มาร์ควิส ควีนส์พาร์ค,,0,,NICE & COMFORTABLE ROOM...BUT I THINK IS NOT PREFECT IS THEIR LOCATION...IS NOT EASY ACCESS TO SHOPPING MALL.,2017-12-11T10:42:00+07:00,,,,COMFORTABLE ROOM,en,th,0,198,มาเลเซีย,Eng,my,False,False,3,ครอบครัวที่มีเด็กเล็ก,18,
,,,0,kmzCVKgr72sAMWehVesT5Q==,9.2,,30 สิงหาคม 2017,ท่านคิดว่ารีวิวนี้มีประโยชน์หรือไม่,0,132432883,False,False,False,False,True,3038,9.2,แบงค็อก แมริออท มาร์ควิส ควีนส์พาร์ค,,0,,,2017-08-30T15:04:24+07:00,No free wifi for Genuis Members.,Amazing breakfast and dinner buffet at the hotel! Great Room Service selection of food.,,Great Hotel,en,th,0,155,โอมาน,Lubaina,om,False,False,0,กลุ่มเพื่อน,0,
2017-11-27T00:00:00+07:00,พฤศจิกายน 2017,2017-11-29T00:00:00+07:00,0,dRkxtcOgmd69FhzQCVY7OQ==,9.2,,03 ธันวาคม 2017,ท่านคิดว่ารีวิวนี้มีประโยชน์หรือไม่,0,122604595,False,False,False,False,True,332,9.2,แบงค็อก แมริออท มาร์ควิส ควีนส์พาร์ค,,0,,Too many traineee at the check in and check out counter. Taking such a long time just to check in and check out,2017-12-03T12:21:00+07:00,,,,ยอดเยี่ยม,en,th,0,198,มาเลเซีย,Saw,my,False,False,2,ครอบครัวที่มีเด็กเล็ก,1,
,,,0,ObafJD67qfN+SaoMqZJiQA==,10.0,,29 สิงหาคม 2017,ท่านคิดว่ารีวิวนี้มีประโยชน์หรือไม่,0,132432990,False,False,False,False,True,3038,10.0,แบงค็อก แมริออท มาร์ควิส ควีนส์พาร์ค,,0,,,2017-08-29T22:13:31+07:00,,The staff are very helpful and cooperative with outstanding level of service. The breakfast was just amazing with plenty of yummy selections.,,Our stay was amazing and the kids love the facility.,en,th,0,202,บาห์เรน,Jaffar,bh,False,False,0,ครอบครัวที่มีเด็กเล็ก,0,
2017-11-08T00:00:00+07:00,พฤศจิกายน 2017,2017-11-12T00:00:00+07:00,0,8zOgk+tjmjZbfkmbTDUI1w==,9.2,,16 พฤศจิกายน 2017,ท่านคิดว่ารีวิวนี้มีประโยชน์หรือไม่,0,121959433,False,False,False,False,True,332,9.2,แบงค็อก แมริออท มาร์ควิส ควีนส์พาร์ค,,0,,Nice place to stay,2017-11-16T13:58:00+07:00,,,,ยอดเยี่ยม,en,th,0,38,เวียดนาม,Nhung,vn,False,False,4,นักธุรกิจ,3,
,,,0,iurw0UZU045Xn0zl0V6qaw==,10.0,,29 สิงหาคม 2017,ท่านคิดว่ารีวิวนี้มีประโยชน์หรือไม่,0,132432502,False,False,False,False,True,3038,10.0,แบงค็อก แมริออท มาร์ควิส ควีนส์พาร์ค,,0,,,2017-08-29T05:27:00+07:00,We could not fault our stay at this new hotel.,"As a new hotel to the Marriot group we were a little concerned about what we would encounter during our stay.

To say we were very impressed with the hotel would be the under statement if the the year!

Everything about this fabulous hotel was 5 star in every way.

We stayed in an Executive M Suite room, which was massive with la
rge bedroom, bathroom and lounge.

The executive lounge is massive with panoramic views of Bangkok.

My wife visited the spa and as a spa connoisseur, said it was the best spa she had visited.

As I understand it from talking to the staff the hotel will continue to improve over the coming months with additional facilities being added (roof to bar for example).",,Fabulous stay,en,th,0,107,สหราชอาณาจักร,Mark,gb,False,False,0,ครอบครัวที่มีเด็กเล็ก,0,
2017-11-04T00:00:00+07:00,พฤศจิกายน 2017,2017-11-05T00:00:00+07:00,0,FYCx+mKtkW1/lzRKJBXuDg==,8.4,,09 พฤศจิกายน 2017,ท่านคิดว่ารีวิวนี้มีประโยชน์หรือไม่,0,121745717,False,False,False,False,True,332,8.4,แบงค็อก แมริออท มาร์ควิส ควีนส์พาร์ค,,0,,good,2017-11-09T13:07:00+07:00,,,,good,en,th,0,212,เกาหลีใต้,PUNG,kr,False,False,1,เดินทางคนเดียว,80,
,,,0,+25iwhqoqmpIp3MD+syxjg==,10.0,,26 สิงหาคม 2017,ท่านคิดว่ารีวิวนี้มีประโยชน์หรือไม่,0,132414184,False,False,False,False,True,3038,10.0,แบงค็อก แมริออท มาร์ควิส ควีนส์พาร์ค,,0,,,2017-08-26T17:21:26+07:00,No welcome drink served.,"Everything was good, staff were friendly and breakfast was good as well.",,Exceptional,en,th,0,132,ฮ่องกง,Chi,hk,False,False,0,ครอบครัวที่มีเด็กเล็ก,0,
2017-08-28T00:00:00+07:00,สิงหาคม 2017,2017-08-31T00:00:00+07:00,0,r9Z8sPmGexCWh20qSY7SSg==,10.0,,07 ตุลาคม 2017,ท่านคิดว่ารีวิวนี้มีประโยชน์หรือไม่,0,120292363,False,False,False,False,True,332,10.0,แบงค็อก แมริออท มาร์ควิส ควีนส์พาร์ค,,0,,"     Bangkok Marriott Marquis Queen's Park knows what it takes to care for their guests and making sure they come back! And that is what we are doing soon. 
     Firstly, I'd like to take the opportunity to share a few memorable encounters with the staff that draw us back, besides the beauty of the Hotel. Champ, at the Front Desk, checked us in with warmth, helpfulness, and despite other guests that cut in front of us demanding things or even to check in, he had handled them professionally and simultaneously making us feel like VIPs.  After all procedure done, he walked us towards the lift and explained the annex going to the park adjacent to the Hotel. He's got our attention alright! Ordinary guests made VIP!
     Room was great, very clean, full amenities, turn-down service, housekeepers were friendly to follow-up with our requests and with such politeness! Could not have asked for more.
     F&B -  We applaud the quality and spread of food for both Breakfast and Dinner Buffet.  Not all 5 star hotels would go to this extent. Professionalism displayed in food presentation, quality & quantity and great service. About the latter, I cannot help but to name a Chef, CB, from one of the stations. We wanted to take a look at the buffet spread and had some questions. He greeted us and did more than explaining to us but showed us around the spreads and different stations, informing what kinds of food served. We thanked him but he actually stunned us by walking us out, wished us Good Night, and hoped we could try the buffet. Because of CB, we had actually cancelled a dinner reservation at a highly acclaimed restaurant but preferred to have the buffet dinner at our Hotel. We have no regrets whatsoever but in fact enjoyed the sumptuous meal to the fullest!!!
     One note - their breads and pastries are to die for! 
     We have been treated well by most service staff at the restaurant but we would like to commend too some who are interns at the hotel. They have put everything",2017-10-07T17:35:00+07:00,,,,SATISFACTION GUARANTEED ALL THE WAY!!!,en,th,0,0,,Lay,,True,False,3,คู่รัก,13,
,,,0,jxAJYoFm3+ysGA7bFDYnFA==,10.0,,26 สิงหาคม 2017,ท่านคิดว่ารีวิวนี้มีประโยชน์หรือไม่,0,132424439,False,False,False,False,True,3038,10.0,แบงค็อก แมริออท มาร์ควิส ควีนส์พาร์ค,,0,,,2017-08-26T04:05:16+07:00,,"Beautiful luxurious hotel. Relatively new so little wear and tear, fabulous lobby, excellent staff, great location and club level worth spending the money on.",,Luxury in great area..will not dissappoint!,en,th,0,25,นิวซีแลนด์,Steven,nz,False,False,0,คู่รัก,0,
2017-10-02T00:00:00+07:00,ตุลาคม 2017,2017-10-03T00:00:00+07:00,0,Q2bAqk2dAdjkaqSwMSYoJQ==,9.6,,07 ตุลาคม 2017,ท่านคิดว่ารีวิวนี้มีประโยชน์หรือไม่,0,120288373,False,False,False,False,True,332,9.6,แบงค็อก แมริออท มาร์ควิส ควีนส์พาร์ค,,0,,"Marriott, professional as always. Everything met expectation.",2017-10-07T12:49:00+07:00,,,,Good as always,en,th,0,191,จีน,Xu,cn,False,False,1,คู่รัก,6,
,,,0,pIZJkslpTva2wnGd7tnZdQ==,9.2,,24 สิงหาคม 2017,ท่านคิดว่ารีวิวนี้มีประโยชน์หรือไม่,0,132438368,False,False,False,False,True,3038,9.2,แบงค็อก แมริออท มาร์ควิส ควีนส์พาร์ค,,0,,,2017-08-24T08:37:18+07:00,nothing,Just everything was perfect.,,Superb,en,th,0,192,อินโดนีเซีย,Martynas,id,False,False,0,กลุ่มเพื่อน,0,
2017-09-29T00:00:00+07:00,กันยายน 2017,2017-10-01T00:00:00+07:00,0,+55z/kL5OV/92EZUjmPhWw==,8.0,,02 ตุลาคม 2017,ท่านคิดว่ารีวิวนี้มีประโยชน์หรือไม่,0,120200671,False,False,False,False,True,332,8.0,แบงค็อก แมริออท มาร์ควิส ควีนส์พาร์ค,,0,,Staff was very friendly. Good Lounge.,2017-10-02T16:00:00+07:00,,,,Good but crowded,en,th,0,212,เกาหลีใต้,seungwoo,kr,False,False,2,ครอบครัวที่มีเด็กเล็ก,48,คลับ
,,,0,iRwILu38v5zUJgDId1ZlbQ==,7.1,,20 สิงหาคม 2017,ท่านคิดว่ารีวิวนี้มีประโยชน์หรือไม่,0,132440240,False,False,False,False,True,3038,7.1,แบงค็อก แมริออท มาร์ควิส ควีนส์พาร์ค,,0,,,2017-08-20T20:43:50+07:00,"Check in/out takes quite long, swimming pool is relatively small for a hotel of this size.","Very nice food from both the restaurant and room service, one of the best breakfast in the city in terms of food choices. Facilities are new and well maintained.",,"Nice food, nice hotel",en,th,0,169,มาเก๊า,Chi,mo,False,False,0,ครอบครัวที่มีเด็กเล็ก,0,
2017-08-26T00:00:00+07:00,สิงหาคม 2017,2017-08-30T00:00:00+07:00,0,H+eJJfVqBQkwJy0GATs1ew==,6.8,,04 กันยายน 2017,นักเดินทาง 2 คนคิดว่ารีวิวนี้มีประโยชน์ แล้วท่านล่ะ?,2,119660922,False,False,False,False,True,332,6.8,แบงค็อก แมริออท มาร์ควิส ควีนส์พาร์ค,,0,,"love the hotel, only thing is that not flexible with their check out time despite us booking for three rooms for four nights. they can't even allow for one room for a late check out by an hour... that is frustrating !!!!",2017-09-04T08:47:00+07:00,,,,new hotel with direct access to a beautiful park,en,th,0,198,มาเลเซีย,puay,my,False,False,4,ครอบครัวที่มีเด็กเล็ก,17,
,,,0,bO+gwTddvVjf/kvQDn0R8w==,10.0,,15 สิงหาคม 2017,ท่านคิดว่ารีวิวนี้มีประโยชน์หรือไม่,0,132447188,False,False,False,False,True,3038,10.0,แบงค็อก แมริออท มาร์ควิส ควีนส์พาร์ค,,0,,,2017-08-15T18:11:36+07:00,"Booking hotel through Booking.com,
You don't get Marriott rewards points",Must try Thai Coffee & Thai Tea in the breakfast,,Exceptional,en,th,0,107,สหราชอาณาจักร,Vijay,gb,False,False,0,ครอบครัวที่มีเด็กเล็ก,0,
2017-06-02T00:00:00+07:00,มิถุนายน 2017,2017-06-09T00:00:00+07:00,0,7o+1DRdc1RLnm5sLlXzw7A==,8.4,,27 สิงหาคม 2017,นักเดินทาง 4 คนคิดว่ารีวิวนี้มีประโยชน์ แล้วท่านล่ะ?,4,119510073,False,False,False,False,True,332,8.4,แบงค็อก แมริออท มาร์ควิส ควีนส์พาร์ค,,0,,"- Unclear where to find the room, confusing due to hotel's separation in west and east wing, staff not attentive and not helpful at all
- Complicated to extend stay, staff at reception not helpful at all
- Very uncoordinated team at the entry of the breakfast buffet - staff did not remember us even after over 1 week of staying at the hotel
- Very unpleasant experience when getting the confusing, inaccurate and untransparent final invoice - also took way too long",2017-08-27T13:52:00+07:00,,,,ดีเยี่ยม,en,th,0,51,สวิตเซอร์แลนด์,Stefan,ch,False,False,7,กลุ่มเพื่อน,5,
,,,0,3UQ1Gb8IKNCXZ9U8xZ6BKQ==,9.6,,09 สิงหาคม 2017,ท่านคิดว่ารีวิวนี้มีประโยชน์หรือไม่,0,132426529,False,False,False,False,True,3038,9.6,แบงค็อก แมริออท มาร์ควิส ควีนส์พาร์ค,,0,,,2017-08-09T19:38:22+07:00,No halal food ,"Staff, clean,location ",,Very big hotel with modern rooms ,en,th,0,297,อิรัก,Farqad,iq,False,False,0,ครอบครัวที่มีเด็กเล็ก,0,
2017-07-26T00:00:00+07:00,กรกฎาคม 2017,2017-07-30T00:00:00+07:00,0,pusSXxxp1pSvn+e6sDGScw==,9.2,,01 สิงหาคม 2017,นักเดินทาง 3 คนคิดว่ารีวิวนี้มีประโยชน์ แล้วท่านล่ะ?,3,119059357,False,False,False,False,True,332,9.2,แบงค็อก แมริออท มาร์ควิส ควีนส์พาร์ค,,0,,"It is the best experience that we ever had... very decent and spacious room with far more than expected service. Every guys here is very nice and willing to help (especially those in the Goji restaurant). Though the swimming pool is a bit small, it wont affect our way to enjoy every moment in the hotel. Location is good, about 10 mins to the BTS with some high-end shopping mall nearby. Highly recommend to those who look for a new, comfortable accommodation in BKK.",2017-08-01T08:34:00+07:00,,,,wonderful experience,en,th,0,132,ฮ่องกง,Ming,hk,False,False,4,คู่รัก,4,
,,,0,twOEvjhtDaUjLzvHIEEyxQ==,7.1,,08 สิงหาคม 2017,ท่านคิดว่ารีวิวนี้มีประโยชน์หรือไม่,0,132441997,False,False,False,False,True,3038,7.1,แบงค็อก แมริออท มาร์ควิส ควีนส์พาร์ค,,0,,,2017-08-08T17:59:06+07:00,Hotel was too busy all the time.,"The staff called yana at check in was very helpful and informative. She offeres suggestions and help improve my room with discounts.  
Easy to communicate cause her english is good.  Very rare occasion for me in thai cause normally it would just be asmile or a straight look when i ask something.",,Nice and new hotel but crowded.  Would have been good for somebody who likes noise and crowd places.,en,th,0,198,มาเลเซีย,Watcher,my,False,False,0,คู่รัก,0,
2017-07-23T00:00:00+07:00,กรกฎาคม 2017,2017-07-28T00:00:00+07:00,0,vcDy0u/qFPCxVl5U1ntW6w==,10.0,,29 กรกฎาคม 2017,นักเดินทาง 2 คนคิดว่ารีวิวนี้มีประโยชน์ แล้วท่านล่ะ?,2,118860002,False,False,False,False,True,332,10.0,แบงค็อก แมริออท มาร์ควิส ควีนส์พาร์ค,,0,,"It's a within one year old hotel.  The staff  are not only show the courtesy, and have good conversation with you.  They proactively provide suggestion and help.    ",2017-07-29T21:31:00+07:00,,,,Very good staff,en,th,0,140,ไต้หวัน,Eddie,tw,False,False,5,นักธุรกิจ,17,
,,,0,Lc5eFQxawi805Am4DM82ww==,8.8,,01 สิงหาคม 2017,ท่านคิดว่ารีวิวนี้มีประโยชน์หรือไม่,0,132443385,False,False,False,False,True,3038,8.8,แบงค็อก แมริออท มาร์ควิส ควีนส์พาร์ค,,0,,,2017-08-01T03:03:32+07:00,check in,"breakfast, gym, swimming pool, comfortable bed",,everything is perfect except the long check in time,en,th,0,191,จีน,红硕,cn,False,False,0,กลุ่มเพื่อน,0,
2017-07-22T00:00:00+07:00,กรกฎาคม 2017,2017-07-24T00:00:00+07:00,0,NQ8m97Ckes4dvLiaezzuIQ==,6.0,,27 กรกฎาคม 2017,นักเดินทาง 3 คนคิดว่ารีวิวนี้มีประโยชน์ แล้วท่านล่ะ?,3,118826498,False,False,False,False,True,332,6.0,แบงค็อก แมริออท มาร์ควิส ควีนส์พาร์ค,,0,,"variety choice of bf but they should open the gate to the park so that we can go through the park and reach the Emporium in 5 mins.  Without open the gate, I have to take 15 mins walking.  Overall its a quite nice city hotel.",2017-07-27T13:33:00+07:00,,,,good breakfast,en,th,0,132,ฮ่องกง,So,hk,False,False,2,ครอบครัวที่มีเด็กเล็ก,52,
